timestamp,symbol,price,quantity,side,trader_id
25203847,DELL,1.0000,1,BUY,42
25252660,SUNW,3.0000,2000,BUY,107
25260400,SUNW,3.0300,500,BUY,145
25260401,SUNW,4.6700,90,SELL,146
25260690,MSFT,53.8100,400,SELL,181
25260721,MSFT,5.0000,200,BUY,197
25317057,MSFT,52.9600,200,BUY,341
25320229,DELL,28.9000,100,SELL,380
25320252,CSCO,13.2400,500,BUY,394
25320254,CSCO,14.0400,500,SELL,395
25421028,MSFT,5.0000,100,BUY,671
25421192,CSCO,1.0000,100,BUY,675
25422551,INTC,1.0000,100,BUY,684
25568376,CSCO,13.5100,200,BUY,1161
25568394,MSFT,53.1600,1000,BUY,1162
25568455,MSFT,53.1600,200,BUY,1168
25629193,MSFT,53.1690,200,BUY,1367
25671115,CSCO,13.5130,500,BUY,1464
25743098,IBM,82.7000,200,SELL,1624
25752593,GE,26.4400,200,SELL,1650
25761837,DELL,28.8800,200,BUY,1670
25762109,DELL,28.8650,300,SELL,1671
25770123,MSFT,52.8200,1000,BUY,1695
25788422,DELL,28.8900,200,SELL,1751
25819243,DELL,28.8800,100,SELL,1844
25825807,DELL,28.8700,200,SELL,1867
25832398,DELL,28.8600,100,SELL,1889
25847556,DELL,26.5000,200,BUY,1934
25855644,GE,22.3400,50,BUY,1955
25891426,INTC,18.3000,900,SELL,2064
25913964,IBM,78.7100,200,BUY,2128
25927079,GE,24.4000,200,BUY,2169
25935234,DELL,28.8500,200,SELL,2192
25960933,INTC,18.2800,500,SELL,2271
25964115,DELL,28.4900,1000,SELL,2282
26125490,DELL,28.4800,100,SELL,2763
26125496,DELL,28.4800,200,SELL,2764
26142816,DELL,28.4800,300,SELL,2813
26174319,INTC,16.5500,3455,BUY,2912
26174601,CSCO,9.5000,100,BUY,2913
26177120,CSCO,14.4500,300,SELL,2940
26177531,INTC,17.2500,100,SELL,2947
26177617,SUNW,3.9800,500,SELL,2948
26177681,SUNW,3.3900,500,SELL,2949
26181989,CSCO,15.9000,500,SELL,3004
26183014,MSFT,53.9900,1000,SELL,3018
26184689,CSCO,13.0700,700,BUY,3033
26185182,DELL,28.4700,1000,SELL,3040
26187716,MSFT,49.2500,100,BUY,3058
26188105,CSCO,12.3000,500,BUY,3065
26188489,CSCO,12.9200,300,BUY,3068
26188498,CSCO,14.8900,1000,SELL,3069
26194648,CSCO,12.5000,500,BUY,3135
26195317,MSFT,53.8100,150,SELL,3144
26195377,MSFT,53.8100,100,SELL,3147
26195634,CSCO,11.5800,3000,BUY,3150
26195798,CSCO,11.9500,300,BUY,3151
26200078,SUNW,3.9800,250,SELL,3196
26200168,CSCO,15.2500,10000,SELL,3198
26200232,CSCO,14.2500,3500,SELL,3199
26200331,CSCO,14.2500,2500,SELL,3200
26200408,CSCO,14.2500,1000,SELL,3202
26200426,CSCO,14.2500,20000,SELL,3203
26203464,INTC,18.8800,200,SELL,3238
26205505,CSCO,14.4800,200,SELL,3257
26205515,INTC,18.8800,200,SELL,3258
26205781,CSCO,14.7500,1000,SELL,3261
26207948,CSCO,12.0000,500,BUY,3284
26209715,CSCO,10.0000,300,BUY,3300
26209783,CSCO,11.5000,200,BUY,3301
26210515,CSCO,12.0500,600,BUY,3313
26210950,SUNW,3.6600,500,SELL,3319
26212781,DELL,24.0000,100,BUY,3336
26213022,CSCO,12.0000,400,BUY,3339
26213175,CSCO,14.1900,1000,SELL,3342
26214523,CSCO,12.0600,200,BUY,3350
26214861,SUNW,6.1300,100,SELL,3357
26217796,CSCO,15.1000,200,SELL,3389
26218130,CSCO,14.5000,300,SELL,3395
26219906,CSCO,12.0000,200,BUY,3409
26220565,SUNW,2.5000,500,BUY,3418
26222665,SUNW,13.8000,380,SELL,3442
26222915,CSCO,14.5000,100,SELL,3445
26224558,CSCO,12.5000,300,BUY,3457
26225247,CSCO,14.6900,500,SELL,3471
26225308,CSCO,15.0000,800,SELL,3472
26226882,INTC,19.7500,25,SELL,3486
26226883,INTC,21.0000,25,SELL,3487
26227790,DELL,25.0000,100,BUY,3503
26228074,CSCO,11.0000,300,BUY,3508
26229025,CSCO,14.7900,400,SELL,3511
26229050,CSCO,14.7900,500,SELL,3512
26229907,INTC,18.7500,400,SELL,3522
26231832,DELL,32.0000,10,SELL,3541
26231967,INTC,19.5000,1000,SELL,3545
26232356,INTC,21.9900,400,SELL,3550
26235183,CSCO,11.0000,100,BUY,3586
26236717,CSCO,11.0000,500,BUY,3599
26238541,CSCO,16.9600,200,SELL,3618
26238687,CSCO,16.0000,1000,SELL,3619
26239286,INTC,22.0000,100,SELL,3629
26239323,CSCO,16.6540,2000,SELL,3630
26251894,CSCO,13.5600,900,BUY,3667
26256909,MSFT,1.0000,100,BUY,3683
26306164,CSCO,13.5660,500,BUY,3857
26375483,SUNW,4.2010,100,SELL,4094
26406203,DELL,28.4600,500,SELL,4218
26407408,CSCO,13.5100,900,BUY,4228
26418830,CSCO,13.3600,500,BUY,4274
26421855,CSCO,13.9900,500,SELL,4284
26464732,GE,24.5300,1100,BUY,4850
26471419,CSCO,13.7800,100,SELL,4932
26481895,CSCO,13.7700,100,SELL,5889
26497734,MSFT,53.1700,200,BUY,5936
26502581,GE,26.3800,1300,SELL,5972
26517283,MSFT,7.7700,100,BUY,6399
26517516,GE,26.3600,300,SELL,6402
26521936,DELL,29.0400,200,SELL,6430
26529095,GE,24.5400,300,BUY,6478
26530687,DELL,28.4000,500,SELL,6485
26540539,DELL,1.0000,1,BUY,6544
26546251,DELL,28.3900,500,SELL,6560
26559298,DELL,28.3890,500,SELL,6620
26561522,CSCO,13.7700,500,SELL,6628
26584207,GE,24.5600,1100,BUY,6724
26592898,GE,26.3400,1300,SELL,6775
26596223,CSCO,13.7500,100,SELL,6793
26598850,GE,26.3300,1300,SELL,6814
26603604,CSCO,13.7500,100,SELL,6838
26603624,CSCO,13.7500,400,SELL,6839
26617575,MSFT,53.1700,200,BUY,6887
26625230,MSFT,53.1790,200,BUY,6912
26639058,DELL,28.3880,500,SELL,6950
26639168,INTC,17.1500,500,SELL,6953
26640061,MSFT,10.0000,100,BUY,6954
26640063,MSFT,10.0000,100,BUY,6955
26646263,MSFT,10.0000,100,BUY,6977
26652318,DELL,28.3700,500,SELL,6994
26657094,INTC,17.1400,200,SELL,7012
26658051,CSCO,13.9500,800,SELL,7020
26667751,INTC,17.1300,500,SELL,7056
26686314,SUNW,4.3200,500,SELL,7129
26686363,SUNW,3.2100,100,BUY,7130
26713753,MSFT,10.0000,100,BUY,7217
26713755,MSFT,10.0000,100,BUY,7218
26713758,MSFT,10.0000,100,BUY,7219
26734989,CSCO,13.7500,500,SELL,7285
26847727,DELL,26.7000,500,BUY,7744
26867113,CSCO,13.7400,1000,SELL,7883
26867977,IBM,80.6300,10,BUY,7891
26869783,MSFT,53.0000,100,BUY,7897
26874002,INTC,16.6900,30,BUY,7917
26882902,GE,26.3200,300,SELL,7998
26885703,CSCO,13.7500,100,SELL,8024
26885722,CSCO,13.7500,400,SELL,8025
26885790,IBM,80.2700,100,BUY,8026
26886241,IBM,81.1200,100,SELL,8029
26888147,GE,24.5800,300,BUY,8046
26894977,MSFT,53.1250,1200,BUY,8086
26894984,MSFT,54.0130,1200,SELL,8087
26901949,KLAC,41.6800,600,SELL,8139
26922896,IBM,81.1100,100,SELL,8239
26933498,DELL,28.3680,500,SELL,8276
26939480,MSFT,54.4400,100,SELL,8300
26940855,CSCO,13.7370,400,SELL,8304
26940862,CSCO,13.7370,100,SELL,8305
26952068,INTC,17.1300,200,SELL,8340
26954683,INTC,17.1200,200,SELL,8351
26966532,CSCO,13.7300,5000,SELL,8412
26966568,INTC,17.1000,500,SELL,8415
26969755,MSFT,53.2500,1200,BUY,8424
26969757,MSFT,53.9630,400,SELL,8425
26970385,MSFT,53.2750,1200,BUY,8428
26970388,MSFT,54.0130,1200,SELL,8429
26973734,CSCO,13.7200,1000,SELL,8450
26977312,CSCO,13.7260,400,SELL,8467
26977317,CSCO,13.7260,100,SELL,8468
26981306,MSFT,53.2500,1200,BUY,8505
26984290,MSFT,53.9880,400,SELL,8533
27007017,CSCO,13.7260,500,SELL,8660
27039121,CSCO,13.7100,5000,SELL,8768
27055745,CSCO,13.7060,100,SELL,8828
27055765,CSCO,13.7060,400,SELL,8829
27069333,SUNW,3.4900,1000,SELL,8872
27077573,SUNW,3.6500,1000,SELL,8901
27079001,DELL,1.0000,1,BUY,8909
27083627,MSFT,53.2750,400,BUY,8941
27087307,DELL,1.0000,100,BUY,8973
27091847,DELL,26.7400,200,BUY,8998
27093425,MSFT,54.0130,1200,SELL,9004
27099268,CSCO,13.7050,400,SELL,9043
27099276,CSCO,13.7050,100,SELL,9044
27099410,DELL,27.1000,500,BUY,9045
27100005,MSFT,53.9880,400,SELL,9048
27106238,INTC,17.0900,200,SELL,9095
27130557,INTC,16.6000,3455,BUY,9269
27142299,MSFT,53.3750,1200,BUY,9341
27142301,MSFT,53.9880,400,SELL,9342
27180409,DELL,27.4100,1200,BUY,9542
27183356,MSFT,53.4000,400,BUY,9561
27186251,MSFT,54.0130,1200,SELL,9583
27191163,MSFT,53.4250,400,BUY,9607
27194073,DELL,27.4500,500,BUY,9628
27213598,CSCO,13.5130,400,BUY,9728
27227646,MSFT,52.9000,1000,BUY,9780
27229246,CSCO,13.7010,400,SELL,9795
27229254,CSCO,13.7010,100,SELL,9796
27238119,MSFT,53.4000,400,BUY,9851
27238402,CSCO,13.7000,500,SELL,9853
27243849,MSFT,53.4000,1200,BUY,9889
27253893,CSCO,13.6980,100,SELL,9956
27253902,CSCO,13.6980,400,SELL,9957
27266874,MSFT,53.9880,1200,SELL,9998
27286032,MSFT,53.7000,200,BUY,10144
27317582,MSFT,52.9000,1000,BUY,10254
27344908,INTC,16.6100,200,BUY,10339
27368727,INTC,16.9400,100,SELL,10449
27374726,MSFT,53.4000,400,BUY,10476
27414209,KLAC,36.4000,1200,BUY,10642
27428799,IBM,81.1000,100,SELL,10691
27429267,SUNW,3.1510,200,BUY,10694
27430552,SUNW,3.7500,45,SELL,10702
27435246,KLAC,39.3500,1500,SELL,10737
27457719,SUNW,3.6590,400,SELL,10846
27483337,INTC,16.8500,100,BUY,10959
27492677,MSFT,53.4100,200,BUY,11017
27521011,MSFT,53.3750,1200,BUY,11125
27521023,MSFT,53.9630,1200,SELL,11126
27523603,MSFT,53.4000,400,BUY,11153
27523605,MSFT,53.9880,1200,SELL,11154
27534165,INTC,16.9890,50,SELL,11200
27552270,INTC,17.6790,50,SELL,11272
27583295,INTC,18.6090,100,SELL,11394
27584367,GE,24.6000,1100,BUY,11397
27592265,GE,26.3000,1300,SELL,11436
27593456,MSFT,53.3750,1200,BUY,11449
27593458,MSFT,53.9630,400,SELL,11450
27598099,IBM,81.0900,100,SELL,11480
27608141,GE,26.2800,300,SELL,11513
27609383,CSCO,13.6000,5000,BUY,11520
27616588,GE,24.6100,300,BUY,11545
27628541,GE,24.6200,900,BUY,11592
27635644,GE,26.2700,1300,SELL,11616
27636249,CSCO,13.6970,400,SELL,11619
27667725,MSFT,53.4750,1200,BUY,11750
27667726,MSFT,53.9380,1200,SELL,11751
27672363,MSFT,53.9630,1200,SELL,11783
27673278,MSFT,53.9630,400,SELL,11794
27683062,MSFT,53.9630,1200,SELL,11900
27692792,MSFT,53.5000,400,BUY,12015
27694183,INTC,17.8000,200,SELL,12050
27696143,MSFT,53.4750,1200,BUY,12074
27696144,MSFT,53.9380,1200,SELL,12075
27715368,CSCO,13.6300,5000,BUY,12308
27722536,CSCO,13.6300,500,SELL,12393
27727571,MSFT,53.5000,400,BUY,12425
27727585,MSFT,53.9630,1200,SELL,12427
27727675,MSFT,53.5000,1200,BUY,12428
27731908,MSFT,53.9630,400,SELL,12469
27740990,CSCO,13.7900,400,SELL,12506
27743513,MSFT,53.9880,1200,SELL,12521
27745027,MSFT,53.9630,400,SELL,12540
27752435,MSFT,53.9630,1200,SELL,12590
27755462,INTC,16.8700,500,SELL,12605
27755755,MSFT,53.4750,1200,BUY,12607
27756041,MSFT,53.9630,400,SELL,12611
27756222,MSFT,53.9380,400,SELL,12616
27756286,MSFT,53.9380,1200,SELL,12618
27772201,MSFT,53.4500,1200,BUY,12696
27772203,MSFT,53.9130,400,SELL,12697
27772290,MSFT,53.9130,1200,SELL,12699
27787860,MSFT,53.4750,400,BUY,12766
27788322,MSFT,53.9630,1200,SELL,12770
27789720,MSFT,53.4500,1200,BUY,12783
27792640,INTC,16.6500,2435,BUY,12801
27795725,MSFT,53.9380,1200,SELL,12810
27797007,MSFT,53.4750,1200,BUY,12821
27807363,INTC,16.5500,2000,BUY,12871
27810899,MSFT,52.5010,600,BUY,12883
27813896,CSCO,13.7500,400,SELL,12898
27817372,CSCO,13.7600,400,SELL,12913
27826475,INTC,16.8500,500,SELL,12957
27828284,MSFT,53.8000,100,SELL,12965
27889988,GE,24.9000,1000,BUY,13244
27891124,GE,26.0300,900,SELL,13250
27916659,MSFT,1.0000,100,BUY,13362
27928290,INTC,16.7100,100,BUY,13446
27929243,MSFT,53.6000,1200,BUY,13451
27929245,MSFT,53.9380,1200,SELL,13452
27936305,CSCO,13.7500,1000,SELL,13482
27947148,CSCO,13.7470,400,SELL,13521
27952868,INTC,16.9000,500,SELL,13541
27961320,GE,24.9200,900,BUY,13576
27964775,SUNW,3.3100,148,BUY,13586
27975037,MSFT,54.7100,500,SELL,13619
27980227,SUNW,3.2500,148,BUY,13638
27999135,GE,26.0000,900,SELL,13694
28012709,MSFT,53.5500,200,BUY,13739
28090003,KLAC,36.3500,1000,BUY,14005
28135343,INTC,16.8900,500,SELL,14188
28169713,INTC,16.0000,14400,BUY,14408
28201666,MSFT,53.5500,400,BUY,14557
28201738,CSCO,1.0000,1,BUY,14558
28202988,IBM,80.7200,100,SELL,14565
28204272,IBM,81.1000,200,SELL,14573
28212467,CSCO,13.7410,400,SELL,14622
28227987,SUNW,3.3400,300,BUY,14718
28228826,MSFT,53.6000,400,BUY,14727
28248470,CSCO,11.0100,5000,BUY,14818
28260562,MSFT,2.0000,100,BUY,14877
28301787,DELL,1.0000,100,BUY,15295
28316452,MSFT,53.5750,1200,BUY,15393
28316453,MSFT,53.9130,1200,SELL,15394
28338209,MSFT,53.9380,1200,SELL,15519
28364032,MSFT,53.6000,400,BUY,15650
28364418,MSFT,53.6000,1200,BUY,15653
28406164,DELL,1.0000,100,BUY,15808
28409170,KLAC,36.4100,1000,BUY,15821
28427336,MSFT,53.8000,100,SELL,15887
28441603,MSFT,53.6000,400,BUY,15963
28469941,KLAC,36.6500,2000,BUY,16081
28473909,CSCO,13.2210,200,BUY,16094
28488158,KLAC,36.5900,1000,BUY,16183
28515480,CSCO,13.6900,4400,SELL,17809
28518448,MSFT,53.5000,400,BUY,18097
28525635,GE,25.9900,300,SELL,18819
28532810,CSCO,13.6870,400,SELL,19540
28539114,CSCO,14.7500,322,SELL,20149
28539116,CSCO,15.0000,62,SELL,20150
28539120,CSCO,15.5000,250,SELL,20151
28539443,CSCO,16.0000,70,SELL,20195
28539447,CSCO,6.9800,101,BUY,20196
28539449,CSCO,8.0000,200,BUY,20197
28539453,CSCO,14.5000,45,SELL,20198
28539514,CSCO,8.2300,400,BUY,20199
28539517,CSCO,14.7000,500,SELL,20200
28539520,CSCO,15.4200,10000,SELL,20201
28539523,CSCO,1.0000,5000,BUY,20202
28539526,CSCO,15.0000,100,SELL,20203
28539529,CSCO,14.6500,355,SELL,20204
28539532,CSCO,23.4000,10,SELL,20205
28539536,CSCO,14.9900,1200,SELL,20206
28539538,CSCO,9.0000,100,BUY,20207
28539542,CSCO,14.0100,500,SELL,20209
28539828,CSCO,14.1000,200,SELL,20235
28539831,CSCO,13.9300,1000,SELL,20236
28539834,CSCO,15.7500,500,SELL,20237
28539837,CSCO,16.0000,400,SELL,20238
28540043,CSCO,12.3000,200,BUY,20252
28540047,CSCO,15.0000,475,SELL,20253
28540157,CSCO,13.9500,900,SELL,20263
28540161,CSCO,12.5000,1000,BUY,20265
28540163,CSCO,13.8800,5000,SELL,20267
28540370,CSCO,16.9000,50,SELL,20280
28540432,CSCO,12.5000,300,BUY,20281
28540434,CSCO,15.5000,40,SELL,20282
28540438,CSCO,15.7500,250,SELL,20283
28540441,CSCO,17.0000,500,SELL,20284
28540445,CSCO,12.3000,200,BUY,20285
28540447,CSCO,15.0000,100,SELL,20286
28540451,CSCO,12.5200,500,BUY,20287
28540454,CSCO,30.0000,200,SELL,20288
28540458,CSCO,15.0000,82,SELL,20290
28540460,CSCO,14.4100,500,SELL,20292
28540464,CSCO,14.4500,790,SELL,20294
28540487,CSCO,14.0000,200,SELL,20296
28540490,CSCO,12.0000,236,BUY,20297
28540493,CSCO,10.0100,100,BUY,20298
28540555,CSCO,11.5000,1000,BUY,20299
28540558,CSCO,12.0000,100,BUY,20300
28540561,CSCO,16.0000,300,SELL,20302
28540564,CSCO,12.7500,250,BUY,20303
28540567,CSCO,15.2000,1000,SELL,20304
28540570,CSCO,12.8500,1000,BUY,20306
28540573,CSCO,14.6000,300,SELL,20307
28540576,CSCO,12.0000,100,BUY,20308
28540579,CSCO,14.0000,18,SELL,20309
28540583,CSCO,15.0000,3208,SELL,20310
28540585,CSCO,17.5000,100,SELL,20311
28540589,CSCO,41.1000,1,SELL,20312
28540592,CSCO,15.3000,400,SELL,20313
28540595,CSCO,10.0000,1188,BUY,20314
28540598,CSCO,10.0000,200,BUY,20315
28540755,CSCO,13.9700,450,SELL,20319
28540757,CSCO,14.2500,700,SELL,20320
28540761,CSCO,15.0000,104,SELL,20321
28540764,CSCO,15.2900,2240,SELL,20322
28540767,CSCO,8.4000,100,BUY,20323
28540770,CSCO,14.2000,150,SELL,20324
28540926,CSCO,13.9600,200,SELL,20328
28540930,CSCO,12.0000,1000,BUY,20329
28540932,CSCO,10.9900,100,BUY,20330
28541084,CSCO,12.5000,50,BUY,20338
28541088,CSCO,15.0000,600,SELL,20340
28541091,CSCO,14.2500,150,SELL,20342
28541147,MSFT,53.5750,1200,BUY,20350
28541154,CSCO,7.5200,200,BUY,20352
28541158,CSCO,14.5000,100,SELL,20353
28541160,CSCO,16.0000,550,SELL,20354
28541164,CSCO,15.0000,31,SELL,20355
28541167,CSCO,12.5000,600,BUY,20356
28541170,CSCO,12.0000,200,BUY,20357
28541173,CSCO,14.0000,108,SELL,20358
28541177,CSCO,14.0000,200,SELL,20359
28541180,CSCO,12.1600,888,BUY,20360
28541183,CSCO,12.0000,100,BUY,20363
28541186,CSCO,11.0000,300,BUY,20365
28541256,CSCO,10.0000,500,BUY,20372
28541259,CSCO,8.3700,2000,BUY,20374
28541320,CSCO,8.4000,100,BUY,20377
28541324,CSCO,12.9000,1000,BUY,20378
28541326,CSCO,12.9000,1000,BUY,20379
28541330,CSCO,10.5000,100,BUY,20380
28541333,CSCO,17.7600,100,SELL,20381
28541336,CSCO,15.0000,1500,SELL,20382
28541339,CSCO,9.5000,500,BUY,20383
28541342,CSCO,12.5000,1000,BUY,20384
28541345,CSCO,12.9500,540,BUY,20385
28541348,CSCO,13.2200,3000,BUY,20386
28541351,CSCO,12.6000,1300,BUY,20387
28541469,CSCO,15.2800,10000,SELL,20392
28541472,CSCO,15.2000,945,SELL,20393
28541475,CSCO,9.7500,100,BUY,20394
28541640,CSCO,12.6000,680,BUY,20405
28541644,CSCO,13.2500,1000,BUY,20406
28541646,CSCO,14.0000,18,SELL,20407
28541650,CSCO,13.0000,200,BUY,20408
28541653,CSCO,16.0000,300,SELL,20409
28541677,CSCO,14.8500,200,SELL,20417
28541681,CSCO,11.0000,110,BUY,20418
28541684,CSCO,10.5000,500,BUY,20419
28541687,CSCO,15.5000,200,SELL,20420
28541798,CSCO,16.0000,160,SELL,20421
28541802,CSCO,12.1100,100,BUY,20422
28541804,CSCO,14.5000,100,SELL,20423
28541808,CSCO,15.1000,200,SELL,20424
28541970,CSCO,13.7000,4000,SELL,20429
28541972,CSCO,14.8000,1000,SELL,20430
28541973,CSCO,12.3500,300,BUY,20431
28541976,CSCO,9.1000,400,BUY,20432
28541976,CSCO,13.2000,2500,BUY,20433
28541978,CSCO,12.4900,100,BUY,20434
28541982,CSCO,15.7000,100,SELL,20435
28541985,CSCO,12.6000,200,BUY,20436
28541988,CSCO,11.5500,100,BUY,20437
28542128,CSCO,13.9600,200,SELL,20438
28542131,CSCO,11.0000,2700,BUY,20439
28542193,CSCO,12.5700,100,BUY,20443
28542195,CSCO,12.0000,300,BUY,20444
28542199,CSCO,12.2500,400,BUY,20445
28542202,CSCO,9.0000,500,BUY,20446
28542206,CSCO,12.8000,500,BUY,20447
28542208,CSCO,19.0000,100,SELL,20448
28542212,CSCO,12.2500,300,BUY,20449
28542215,CSCO,12.9300,8000,BUY,20450
28542219,CSCO,15.4000,700,SELL,20451
28542221,CSCO,8.1100,200,BUY,20452
28542225,CSCO,17.8000,100,SELL,20453
28542228,CSCO,14.5000,600,SELL,20454
28542232,CSCO,17.0000,750,SELL,20455
28542235,CSCO,8.0000,500,BUY,20456
28542299,CSCO,14.0000,400,SELL,20457
28542302,CSCO,10.5500,100,BUY,20458
28542305,CSCO,22.0800,275,SELL,20459
28542308,CSCO,15.0000,2000,SELL,20460
28542362,CSCO,13.3000,2276,BUY,20461
28542365,CSCO,13.2000,400,BUY,20462
28542368,CSCO,13.7500,200,SELL,20463
28542370,CSCO,17.8000,350,SELL,20464
28542371,CSCO,15.5000,535,SELL,20465
28542373,CSCO,12.5000,200,BUY,20466
28542374,CSCO,16.5000,500,SELL,20467
28542377,CSCO,14.6300,100,SELL,20468
28542377,CSCO,17.5000,535,SELL,20469
28542379,CSCO,15.5000,1000,SELL,20470
28542380,CSCO,15.0000,100,SELL,20471
28542383,CSCO,14.4500,1900,SELL,20472
28542383,CSCO,15.0000,500,SELL,20473
28542387,CSCO,15.5000,151,SELL,20475
28542389,CSCO,9.5000,73,BUY,20476
28542389,CSCO,14.8500,365,SELL,20477
28542392,CSCO,12.1500,300,BUY,20478
28542395,CSCO,14.7500,155,SELL,20479
28542398,CSCO,21.0000,500,SELL,20480
28542401,CSCO,16.6000,2000,SELL,20481
28542402,CSCO,20.0000,600,SELL,20482
28542406,CSCO,13.2400,3000,BUY,20483
28542409,CSCO,12.6000,1400,BUY,20484
28542412,CSCO,16.0000,250,SELL,20485
28542415,CSCO,18.0000,1600,SELL,20486
28542564,CSCO,19.0000,150,SELL,20492
28542567,CSCO,14.9300,3000,SELL,20493
28542571,CSCO,14.8200,435,SELL,20494
28542573,CSCO,14.5500,317,SELL,20495
28542577,CSCO,14.9200,1000,SELL,20496
28542580,CSCO,10.5000,92,BUY,20498
28542583,CSCO,15.0000,30,SELL,20499
28542586,CSCO,14.7100,200,SELL,20500
28542589,CSCO,12.4300,1000,BUY,20501
28542592,CSCO,7.0000,200,BUY,20502
28542684,CSCO,19.0000,100,SELL,20506
28542686,CSCO,13.9500,1500,SELL,20507
28542687,CSCO,15.0300,300,SELL,20508
28542690,CSCO,12.2600,1000,BUY,20509
28542691,CSCO,12.3800,500,BUY,20510
28542692,CSCO,10.0000,500,BUY,20511
28542732,CSCO,15.6000,200,SELL,20512
28542794,CSCO,13.1500,1000,BUY,20513
28542798,CSCO,18.0000,750,SELL,20514
28542801,CSCO,18.0000,141,SELL,20515
28542804,CSCO,13.0000,345,BUY,20516
28542807,CSCO,18.0000,120,SELL,20517
28542810,CSCO,13.7800,250,SELL,20518
28542813,CSCO,13.1200,254,BUY,20519
28542819,CSCO,18.5000,100,SELL,20520
28542819,CSCO,14.0100,215,SELL,20521
28542823,CSCO,13.0000,1130,BUY,20522
28542826,CSCO,13.7500,350,SELL,20523
28542830,CSCO,13.4400,1500,BUY,20524
28542832,CSCO,13.0000,2500,BUY,20525
28542873,CSCO,16.0000,131,SELL,20526
28542876,CSCO,10.1000,30,BUY,20527
28542879,CSCO,12.5500,100,BUY,20528
28542882,CSCO,14.5500,225,SELL,20529
28543013,CSCO,11.0000,200,BUY,20530
28543016,CSCO,17.3100,50,SELL,20531
28543017,CSCO,14.2500,1000,SELL,20532
28543019,CSCO,12.5000,180,BUY,20533
28543020,CSCO,14.3400,1008,SELL,20534
28543023,CSCO,14.8300,1500,SELL,20535
28543031,CSCO,14.0000,200,SELL,20536
28543032,CSCO,15.0000,200,SELL,20537
28543116,CSCO,16.1500,200,SELL,20539
28543120,CSCO,13.3500,1000,BUY,20540
28543122,CSCO,13.0100,1000,BUY,20541
28543202,CSCO,15.8000,60,SELL,20542
28543206,CSCO,15.5000,125,SELL,20543
28543209,CSCO,14.5000,200,SELL,20544
28543270,CSCO,18.8400,150,SELL,20545
28543273,CSCO,9.5000,100,BUY,20546
28543276,CSCO,14.0500,309,SELL,20547
28543279,CSCO,14.0000,6000,SELL,20548
28543282,CSCO,11.4900,1000,BUY,20549
28543285,CSCO,15.5000,100,SELL,20550
28543289,CSCO,14.8000,300,SELL,20551
28543291,CSCO,15.0000,500,SELL,20552
28543295,CSCO,10.0000,100,BUY,20553
28543297,CSCO,14.6600,100,SELL,20554
28543301,CSCO,14.0000,132,SELL,20555
28543343,CSCO,12.0100,500,BUY,20556
28543345,CSCO,14.4000,792,SELL,20557
28543346,CSCO,12.0200,2000,BUY,20558
28543349,CSCO,14.0000,910,SELL,20559
28543350,CSCO,15.0000,50,SELL,20560
28543411,CSCO,12.5000,100,BUY,20561
28543412,CSCO,15.0000,60,SELL,20562
28543413,CSCO,10.4400,1465,BUY,20563
28543415,CSCO,12.5000,200,BUY,20564
28543417,CSCO,12.5000,200,BUY,20565
28543418,CSCO,20.0000,10,SELL,20566
28543420,CSCO,12.0000,100,BUY,20567
28543421,CSCO,20.0000,10,SELL,20568
28543423,CSCO,12.0000,10,BUY,20569
28543424,CSCO,15.9800,100,SELL,20570
28543428,CSCO,14.2100,120,SELL,20571
28543428,CSCO,12.7000,200,BUY,20572
28543430,CSCO,9.5000,200,BUY,20573
28543430,CSCO,17.9900,200,SELL,20574
28543432,CSCO,11.0000,300,BUY,20575
28543434,CSCO,22.0000,150,SELL,20576
28543436,CSCO,15.0000,3000,SELL,20577
28543436,CSCO,19.9900,10,SELL,20578
28543439,CSCO,10.1100,60,BUY,20579
28543440,CSCO,12.9300,130,BUY,20580
28543442,CSCO,14.1000,450,SELL,20581
28543443,CSCO,16.0800,50,SELL,20582
28543445,CSCO,12.5000,150,BUY,20583
28543446,CSCO,15.7200,1000,SELL,20584
28543446,CSCO,15.5000,98,SELL,20585
28543448,CSCO,20.0000,80,SELL,20586
28543449,CSCO,13.1700,1000,BUY,20587
28543449,CSCO,14.1500,500,SELL,20588
28543451,CSCO,12.5000,130,BUY,20589
28543452,CSCO,13.2000,460,BUY,20590
28543453,CSCO,12.7900,600,BUY,20591
28543455,CSCO,13.5000,740,BUY,20592
28543517,CSCO,13.5000,740,BUY,20593
28543521,CSCO,39.0000,350,SELL,20594
28543524,CSCO,15.9900,100,SELL,20595
28543527,CSCO,14.9800,200,SELL,20596
28543530,CSCO,12.0000,100,BUY,20597
28543533,CSCO,12.0000,250,BUY,20598
28543537,CSCO,9.0000,50,BUY,20599
28543539,CSCO,10.0000,200,BUY,20600
28543543,CSCO,15.0000,315,SELL,20601
28543587,CSCO,15.2000,728,SELL,20603
28543590,CSCO,15.5000,325,SELL,20604
28543593,CSCO,14.6700,250,SELL,20605
28543618,CSCO,13.2000,660,BUY,20606
28543622,CSCO,16.5000,300,SELL,20608
28543624,CSCO,13.0000,100,BUY,20609
28543627,CSCO,13.2500,2000,BUY,20610
28543666,CSCO,15.4500,500,SELL,20612
28543669,CSCO,14.7500,80,SELL,20613
28543672,CSCO,14.1200,2000,SELL,20614
28543675,CSCO,11.8500,300,BUY,20615
28543678,CSCO,12.5000,1989,BUY,20616
